"first_name","last_name","city","country","total_films_rented","top_film_category","top_film_category_count"
"Elizabeth","Brown","Nantou","Taiwan","1","Action","1"
"Gregory","Mauldin","Sousse","Tunisia","1","Games","1"
"Joy","George","Botosani","Romania","1","Drama","1"
"Kirk","Stclair","Tsaotun","Taiwan","1","Children","1"
"Alfredo","Mcadams","Serpuhov","Russian Federation","1","Games","1"
"Dolores","Wagner","Ipoh","Malaysia","1","Music","1"
"Melinda","Fernandez","Mandi Bahauddin","Pakistan","1","Horror","1"
"Harvey","Guajardo","Vinh","Vietnam","1","Comedy","1"
"Earl","Shanks","Iwatsuki","Japan","1","Family","1"
"Sonia","Gregory","Benin City","Nigeria","1","Music","1"
"Byron","Box","Zhezqazghan","Kazakstan","1","Games","1"
"Edna","West","Klerksdorp","South Africa","1","Drama","1"
"Jim","Rea","El Fuerte","Mexico","1","Animation","1"
"Monica","Hicks","Mukateve","Ukraine","1","Children","1"
"Ken","Prewitt","Bucuresti","Romania","1","Sci-Fi","1"
"Raul","Fortier","Chapra","India","1","New","1"
"Monica","Hicks","Mukateve","Ukraine","1","Drama","1"
"Clayton","Barbee","Alvorada","Brazil","1","Family","1"
"Roy","Whiting","Nyeri","Kenya","1","Animation","1"
"Robert","Baughman","Kaliningrad","Russian Federation","1","Animation","1"
"Antonio","Meek","Bag","Brazil","1","Drama","1"
"Donald","Mahon","Ezhou","China","1","Action","1"
"Herman","Devore","Mwanza","Tanzania","1","Family","1"
"Edwin","Burk","Newcastle","South Africa","1","Drama","1"
"Maurice","Crawley","Coatzacoalcos","Mexico","1","New","1"
"Wendy","Harrison","Nezahualcyotl","Mexico","1","Sci-Fi","1"
"Sheila","Wells","Ktahya","Turkey","1","Games","1"
"Everett","Banda","Bilbays","Egypt","1","Documentary","1"
"Paul","Trout","Kursk","Russian Federation","1","Children","1"
"Lance","Pemberton","Beni-Mellal","Morocco","1","Comedy","1"
"Norman","Currier","Cianjur","Indonesia","1","Comedy","1"
"Jeff","East","San Felipe de Puerto Plata","Dominican Republic","1","Drama","1"
"Melanie","Armstrong","Bayugan","Philippines","1","Music","1"
"Darryl","Ashcraft","Ezeiza","Argentina","1","Drama","1"
"Hazel","Warren","Hohhot","China","1","Comedy","1"
"Cody","Nolen","So Bernardo do Campo","Brazil","1","Classics","1"
"Derek","Blakely","Gingoog","Philippines","1","Documentary","1"
"Tamara","Nguyen","Anpolis","Brazil","1","Animation","1"
"Renee","Lane","Compton","United States","1","Action","1"
"Leslie","Gordon","Kilis","Turkey","1","Action","1"
"Corey","Hauser","Gaziantep","Turkey","1","Family","1"
"Wesley","Bull","Ourense (Orense)","Spain","1","Comedy","1"
"Judith","Cox","Daxian","China","1","Classics","1"
"Vincent","Ralston","Allende","Mexico","1","Foreign","1"
"Cynthia","Young","Munger (Monghyr)","India","1","Classics","1"
"Erin","Dunn","Ljubertsy","Russian Federation","1","Action","1"
"Bernice","Willis","Batman","Turkey","1","Sports","1"
"Jeffrey","Spear","Ciparay","Indonesia","1","Sports","1"
"Larry","Thrasher","Adana","Turkey","1","Travel","1"
"Rose","Howard","Cayenne","French Guiana","1","Documentary","1"
"Doris","Reed","Balaiha","Russian Federation","1","Children","1"
"Arnold","Havens","Santa Rosa","Philippines","1","Family","1"
"Milton","Howland","Vijayawada","India","1","Drama","1"
"Christine","Roberts","Faaa","French Polynesia","1","Horror","1"
"Sherri","Rhodes","Ahmadnagar","India","1","Sports","1"
"Shawn","Heaton","Nakhon Sawan","Thailand","1","Horror","1"
"Tonya","Chapman","Bhilwara","India","1","Horror","1"
"Teresa","Rogers","Iwakuni","Japan","1","Travel","1"
"Leonard","Schofield","Tandil","Argentina","1","Sci-Fi","1"
"Josephine","Gomez","Etawah","India","1","Foreign","1"
"Joyce","Edwards","Jedda","Saudi Arabia","1","Music","1"
"Melissa","King","Lungtan","Taiwan","1","Animation","1"
"Lance","Pemberton","Beni-Mellal","Morocco","1","Travel","1"
"Gail","Knight","Bern","Switzerland","1","Children","1"
"Dolores","Wagner","Ipoh","Malaysia","1","Animation","1"
"Kay","Caldwell","Yantai","China","1","Games","1"
"Darryl","Ashcraft","Ezeiza","Argentina","1","Games","1"
"Corey","Hauser","Gaziantep","Turkey","1","Children","1"
"Tanya","Gilbert","Naju","South Korea","1","Animation","1"
"Glenn","Pullen","Amersfoort","Netherlands","1","Family","1"
"Ricky","Shelby","Junan","China","1","Children","1"
"Pearl","Garza","Jodhpur","India","1","Family","1"
"Alfredo","Mcadams","Serpuhov","Russian Federation","1","New","1"
"Jessica","Hall","Citt del Vaticano","Holy See (Vatican City State)","1","Travel","1"
"Cindy","Fisher","Cuman","Venezuela","1","Animation","1"
"Brett","Cornwell","Siliguri (Shiliguri)","India","1","Comedy","1"
"Joan","Cooper","Saint Louis","United States","1","Comedy","1"
"Joan","Cooper","Saint Louis","United States","1","Family","1"
"Sam","Mcduffie","Sogamoso","Colombia","1","Games","1"
"Brenda","Wright","Kamarhati","India","1","Comedy","1"
"Melissa","King","Lungtan","Taiwan","1","Classics","1"
"Charlotte","Hunter","guas Lindas de Gois","Brazil","1","Comedy","1"
"Marie","Turner","Lipetsk","Russian Federation","1","Documentary","1"
"Milton","Howland","Vijayawada","India","1","Children","1"
"Christopher","Greco","Brescia","Italy","1","Drama","1"
"Ben","Easter","Kamyin","Russian Federation","1","Classics","1"
"Max","Pitt","Novi Sad","Yugoslavia","1","Drama","1"
"Reginald","Kinder","Madiun","Indonesia","1","Games","1"
"Duane","Tubbs","Yangor","Nauru","1","Foreign","1"
"Bobby","Boudreau","South Hill","Anguilla","1","Comedy","1"
"Austin","Cintron","Tieli","China","1","Action","1"
"Gordon","Allard","Hodeida","Yemen","1","Foreign","1"
"Doris","Reed","Balaiha","Russian Federation","1","Horror","1"
"Perry","Swafford","Quilmes","Argentina","1","New","1"
"Patricia","Johnson","San Bernardino","United States","1","Music","1"
"Derrick","Bourque","Gatineau","Canada","1","Drama","1"
"Scott","Shelley","Aurora","United States","1","Foreign","1"
"Duane","Tubbs","Yangor","Nauru","1","Classics","1"
"Jordan","Archuleta","Avellaneda","Argentina","1","Comedy","1"
"Adam","Gooch","Adoni","India","1","Comedy","1"
"Austin","Cintron","Tieli","China","1","Travel","1"
"Vickie","Brewer","Halle/Saale","Germany","1","Sports","1"
"Pamela","Baker","Nanyang","China","1","Children","1"
"Priscilla","Lowe","Salamanca","Mexico","1","Foreign","1"
"Annie","Russell","Tete","Mozambique","1","Games","1"
"Paul","Trout","Kursk","Russian Federation","1","Animation","1"
"Daisy","Bates","Kolpino","Russian Federation","1","Games","1"
"Martin","Bales","Namibe","Angola","1","Action","1"
"Maureen","Little","Asuncin","Paraguay","1","Action","1"
"Salvador","Teel","Banjul","Gambia","1","Classics","1"
"Duane","Tubbs","Yangor","Nauru","1","Action","1"
"Yvonne","Watkins","Ocumare del Tuy","Venezuela","1","Foreign","1"
"Vicki","Fields","Witten","Germany","1","Sci-Fi","1"
"Alicia","Mills","Nagaon","India","1","Sci-Fi","1"
"Pauline","Henry","Torren","Mexico","1","Travel","1"
"Mattie","Hoffman","London","United Kingdom","1","Music","1"
"Beth","Franklin","Haiphong","Vietnam","1","Music","1"
"Clifton","Malcolm","Tanshui","Taiwan","1","Horror","1"
"Franklin","Troutman","Zaoyang","China","1","Children","1"
"Julian","Vest","Akishima","Japan","1","Sports","1"
"Nellie","Garrett","Shimoga","India","1","Sci-Fi","1"
"Billy","Poulin","Cabuyao","Philippines","1","New","1"
"Nicole","Peterson","Shivapuri","India","1","Music","1"
"Jennie","Terry","Olomouc","Czech Republic","1","Drama","1"
"Virginia","Green","Toulouse","France","1","New","1"
"Terri","Vasquez","Blumenau","Brazil","1","Sports","1"
"Jerome","Kenyon","Rancagua","Chile","1","Music","1"
"Mario","Cheatham","Batna","Algeria","1","Travel","1"
"Isaac","Oglesby","Cuernavaca","Mexico","1","Documentary","1"
"Bryan","Hardison","Dallas","United States","1","Music","1"
"Hector","Poindexter","Pjatigorsk","Russian Federation","1","Sci-Fi","1"
"Francis","Sikes","San Juan Bautista Tuxtepec","Mexico","1","Horror","1"
"Kelly","Knott","Sanya","China","1","Games","1"
"Jason","Morrissey","Baha Blanca","Argentina","1","Horror","1"
"Oscar","Aquino","Sirjan","Iran","1","Foreign","1"
"Ana","Bradley","Memphis","United States","1","Music","1"
"Willard","Lumpkin","Carmen","Mexico","1","Documentary","1"
"Ricky","Shelby","Junan","China","1","Games","1"
"Renee","Lane","Compton","United States","1","New","1"
"Mildred","Bailey","Jaipur","India","1","Drama","1"
"Tony","Carranza","Koriyama","Japan","1","Classics","1"
"Justin","Ngo","Santo Andr","Brazil","1","Horror","1"
"Brenda","Wright","Kamarhati","India","1","New","1"
"Dora","Medina","Tianjin","China","1","Sports","1"
"Leah","Curtis","Kalisz","Poland","1","Classics","1"
"Dustin","Gillette","Emmen","Netherlands","1","Documentary","1"
"Julia","Flores","La Plata","Argentina","1","Sci-Fi","1"
"Michele","Grant","Yuncheng","China","1","Classics","1"
"Angel","Barclay","Ueda","Japan","1","Family","1"
"Jose","Andrew","Kingstown","Saint Vincent and the Grenadines","1","Travel","1"
"Shane","Millard","La Paz","Mexico","1","Children","1"
"Manuel","Murrell","Jaffna","Sri Lanka","1","Animation","1"
"Zachary","Hite","Akron","United States","1","Animation","1"
"Tracy","Herrmann","Loja","Ecuador","1","Foreign","1"
"Janice","Ward","Malm","Sweden","1","Sports","1"
"Jeffery","Pinson","Dadu","Pakistan","1","Animation","1"
"Vivian","Ruiz","s-Hertogenbosch","Netherlands","1","Games","1"
"Randall","Neumann","La Romana","Dominican Republic","1","Sci-Fi","1"
"Nina","Soto","Palghat (Palakkad)","India","1","Animation","1"
"Joe","Gilliland","Imus","Philippines","1","Action","1"
"Tyrone","Asher","Ruse","Bulgaria","1","Games","1"
"Lori","Wood","Rae Bareli","India","1","Documentary","1"
"Jeffrey","Spear","Ciparay","Indonesia","1","Comedy","1"
"Beth","Franklin","Haiphong","Vietnam","1","Animation","1"
"Marshall","Thorn","Southampton","United Kingdom","1","Foreign","1"
"Eduardo","Hiatt","Jining","China","1","Family","1"
"Jeffrey","Spear","Ciparay","Indonesia","1","New","1"
"Frank","Waggoner","Jamalpur","Bangladesh","1","Sci-Fi","1"
"Mildred","Bailey","Jaipur","India","1","Classics","1"
"Fernando","Churchill","Tonghae","South Korea","1","Drama","1"
"Jaime","Nettles","Hunuco","Peru","1","Documentary","1"
"Francisco","Skidmore","So Leopoldo","Brazil","1","Comedy","1"
"Natalie","Meyer","Aparecida de Goinia","Brazil","1","Action","1"
"Isaac","Oglesby","Cuernavaca","Mexico","1","Action","1"
"Timothy","Bunn","Braslia","Brazil","1","Games","1"
"Ethel","Webb","Boksburg","South Africa","1","New","1"
"Anita","Morales","Hubli-Dharwad","India","1","Foreign","1"
"Veronica","Stone","Greensboro","United States","1","Classics","1"
"Andrew","Purdy","Baku","Azerbaijan","1","Drama","1"
"Oscar","Aquino","Sirjan","Iran","1","Animation","1"
"Arnold","Havens","Santa Rosa","Philippines","1","Travel","1"
"Joann","Gardner","Tarsus","Turkey","1","Sports","1"
"Virgil","Wofford","Jos Azueta","Mexico","1","Action","1"
"Ron","Deluca","Isesaki","Japan","1","Sci-Fi","1"
"Billie","Horton","Inegl","Turkey","1","Games","1"
"Andy","Vanhorn","Huejutla de Reyes","Mexico","1","Comedy","1"
"Ricky","Shelby","Junan","China","1","Documentary","1"
"Jeanne","Lawson","Ashgabat","Turkmenistan","1","Children","1"
"Max","Pitt","Novi Sad","Yugoslavia","1","Sports","1"
"Allan","Cornish","Tarlac","Philippines","1","Drama","1"
"Cassandra","Walters","Salinas","United States","1","Children","1"
"Andre","Rapp","Coquimbo","Chile","1","Animation","1"
"Jason","Morrissey","Baha Blanca","Argentina","1","Drama","1"
"Kyle","Spurlock","Shanwei","China","1","Comedy","1"
"Viola","Hanson","Lapu-Lapu","Philippines","1","Documentary","1"
"Floyd","Gandy","Zapopan","Mexico","1","Drama","1"
"Suzanne","Nichols","Jakarta","Indonesia","1","Sci-Fi","1"
"Raymond","Mcwhorter","Sumqayit","Azerbaijan","1","Comedy","1"
"Shelly","Watts","Dayton","United States","1","New","1"
"Audrey","Ray","Graz","Austria","1","Foreign","1"
"April","Burns","Dundee","United Kingdom","1","Family","1"
"Ryan","Salisbury","Daugavpils","Latvia","1","Family","1"
"Alex","Gresham","Uruapan","Mexico","1","Action","1"
"Terri","Vasquez","Blumenau","Brazil","1","Action","1"
"Claudia","Fuller","Jalib al-Shuyukh","Kuwait","1","Drama","1"
"Warren","Sherrod","Usolje-Sibirskoje","Russian Federation","1","Drama","1"
"Dale","Ratcliff","Rustenburg","South Africa","1","Documentary","1"
"Chad","Carbone","Katihar","India","1","New","1"
"Lena","Jensen","Halisahar","India","1","Documentary","1"
"Scott","Shelley","Aurora","United States","1","New","1"
"Ernest","Stepp","Huaian","China","1","Comedy","1"
"Jaime","Nettles","Hunuco","Peru","1","Horror","1"
"Dave","Gardiner","Leshan","China","1","Classics","1"
"Catherine","Campbell","Moscow","Russian Federation","1","Foreign","1"
"Freddie","Duggan","Sullana","Peru","1","Comedy","1"
"Betty","White","Citrus Heights","United States","1","Classics","1"
"Joshua","Mark","Rampur","India","1","Music","1"
"Kathleen","Adams","Arak","Iran","1","Family","1"
"Wallace","Slone","Sokoto","Nigeria","1","Documentary","1"
"Stacy","Cunningham","Pereira","Colombia","1","Comedy","1"
"Suzanne","Nichols","Jakarta","Indonesia","1","Music","1"
"Bernard","Colby","Dhule (Dhulia)","India","1","Horror","1"
"Sergio","Stanfield","Celaya","Mexico","1","Sports","1"
"Jeremy","Hurtado","Vitria de Santo Anto","Brazil","1","Games","1"
"Martin","Bales","Namibe","Angola","1","Family","1"
"Cindy","Fisher","Cuman","Venezuela","1","Games","1"
"Roberta","Harper","Shahr-e Kord","Iran","1","Games","1"
"Jason","Morrissey","Baha Blanca","Argentina","1","Family","1"
"Javier","Elrod","NDjamna","Chad","1","Family","1"
"Tyrone","Asher","Ruse","Bulgaria","1","Foreign","1"
"Theresa","Watson","Taguig","Philippines","1","Drama","1"
"Terry","Grissom","Matsue","Japan","1","Animation","1"
"Ross","Grey","Iligan","Philippines","1","Children","1"
"Bryan","Hardison","Dallas","United States","1","Family","1"
"Emma","Boyd","Qalyub","Egypt","1","Family","1"
"Nora","Herrera","Salzburg","Austria","1","Horror","1"
"Cindy","Fisher","Cuman","Venezuela","1","Comedy","1"
"Arlene","Harvey","Ambattur","India","1","Animation","1"
"Ana","Bradley","Memphis","United States","1","Games","1"
"Milton","Howland","Vijayawada","India","1","Horror","1"
"Mabel","Holland","Monywa","Myanmar","1","Children","1"
"Joshua","Mark","Rampur","India","1","Travel","1"
"Willard","Lumpkin","Carmen","Mexico","1","Travel","1"
"Nathaniel","Adam","Joliet","United States","1","Music","1"
"Carlos","Coughlin","Bhavnagar","India","1","Family","1"
"Kristin","Johnston","Sunnyvale","United States","1","Classics","1"
"Jim","Rea","El Fuerte","Mexico","1","Games","1"
"Eddie","Tomlin","Ozamis","Philippines","1","Family","1"
"Joann","Gardner","Tarsus","Turkey","1","Sci-Fi","1"
"Glenda","Frazier","Qinhuangdao","China","1","Horror","1"
"Naomi","Jennings","Karnal","India","1","Horror","1"
"Lee","Hawks","Pudukkottai","India","1","Classics","1"
"Wayne","Truong","Gulbarga","India","1","Sci-Fi","1"
"Natalie","Meyer","Aparecida de Goinia","Brazil","1","Comedy","1"
"Christina","Ramirez","al-Hawiya","Saudi Arabia","1","Foreign","1"
"Lucille","Holmes","Soshanguve","South Africa","1","Documentary","1"
"Leroy","Bustamante","Tongliao","China","1","Family","1"
"Morris","Mccarter","Fengshan","Taiwan","1","Family","1"
"Gordon","Allard","Hodeida","Yemen","1","Drama","1"
"Leslie","Gordon","Kilis","Turkey","1","Foreign","1"
"Dan","Paine","Stockport","United Kingdom","1","Foreign","1"
"Francis","Sikes","San Juan Bautista Tuxtepec","Mexico","1","Music","1"
"Anna","Hill","Alessandria","Italy","1","Sci-Fi","1"
"Tamara","Nguyen","Anpolis","Brazil","1","Horror","1"
"Mike","Way","Valparai","India","1","Games","1"
"Ashley","Richardson","Lincoln","United States","1","Foreign","1"
"Hector","Poindexter","Pjatigorsk","Russian Federation","1","Horror","1"
"Marion","Ocampo","Weifang","China","1","Games","1"
"Cathy","Spencer","Kakamigahara","Japan","1","Comedy","1"
"Vincent","Ralston","Allende","Mexico","1","Children","1"
"Jennie","Terry","Olomouc","Czech Republic","1","Classics","1"
"Theresa","Watson","Taguig","Philippines","1","Games","1"
"Tom","Milner","Abu Dhabi","United Arab Emirates","1","Horror","1"
"Priscilla","Lowe","Salamanca","Mexico","1","Games","1"
"Marian","Mendoza","Maring","Brazil","1","Music","1"
"Lucy","Wheeler","Balurghat","India","1","Horror","1"
"Stacy","Cunningham","Pereira","Colombia","1","Foreign","1"
"Jesse","Schilling","Lubumbashi","Congo, The Democratic Republic of the","1","Family","1"
"Lawrence","Lawton","Yaound","Cameroon","1","Sports","1"
"Chester","Benner","Suihua","China","1","Games","1"
"Annette","Olson","Allappuzha (Alleppey)","India","1","Sci-Fi","1"
"Debbie","Reyes","Fukuyama","Japan","1","Foreign","1"
"Heather","Morris","Nagareyama","Japan","1","Sci-Fi","1"
"Raymond","Mcwhorter","Sumqayit","Azerbaijan","1","Family","1"
"Emma","Boyd","Qalyub","Egypt","1","Travel","1"
"Enrique","Forsythe","Patras","Greece","1","Games","1"
"Perry","Swafford","Quilmes","Argentina","1","Music","1"
"Walter","Perryman","Xinxiang","China","1","Action","1"
"Carmen","Owens","Caracas","Venezuela","1","Children","1"
"Dorothy","Taylor","Esfahan","Iran","1","Horror","1"
"Mathew","Bolin","Valencia","Venezuela","1","Music","1"
"Jay","Robb","Surakarta","Indonesia","1","Horror","1"
"Loretta","Carpenter","Oshawa","Canada","1","Documentary","1"
"Megan","Palmer","Laiwu","China","1","Classics","1"
"Toni","Holt","Roanoke","United States","1","Children","1"
"Felix","Gaffney","Vilnius","Lithuania","1","Family","1"
"Wayne","Truong","Gulbarga","India","1","Horror","1"
"Francis","Sikes","San Juan Bautista Tuxtepec","Mexico","1","Sci-Fi","1"
"Terry","Carlson","Miyakonojo","Japan","1","Classics","1"
"Leah","Curtis","Kalisz","Poland","1","Horror","1"
"Darren","Windham","Livorno","Italy","1","Foreign","1"
"Harold","Martino","Boa Vista","Brazil","1","Sci-Fi","1"
"Kathryn","Coleman","Simferopol","Ukraine","1","Classics","1"
"Julio","Noland","Konotop","Ukraine","1","Foreign","1"
"Raul","Fortier","Chapra","India","1","Games","1"
"Lillian","Griffin","al-Ayn","United Arab Emirates","1","Children","1"
"Kathleen","Adams","Arak","Iran","1","New","1"
"Maureen","Little","Asuncin","Paraguay","1","Family","1"
"Carole","Barnett","Peoria","United States","1","Comedy","1"
"Vincent","Ralston","Allende","Mexico","1","Classics","1"
"Kirk","Stclair","Tsaotun","Taiwan","1","Sports","1"
"Mark","Rinehart","Tabuk","Saudi Arabia","1","Classics","1"
"Timothy","Bunn","Braslia","Brazil","1","Animation","1"
"George","Linton","Sorocaba","Brazil","1","Music","1"
"Jean","Bell","Kuching","Malaysia","1","Animation","1"
"Grace","Ellis","Duisburg","Germany","1","Comedy","1"
"Carmen","Owens","Caracas","Venezuela","1","Classics","1"
"Clifton","Malcolm","Tanshui","Taiwan","1","Sports","1"
"Julie","Sanchez","A Corua (La Corua)","Spain","1","Travel","1"
"Maureen","Little","Asuncin","Paraguay","1","Games","1"
"Juanita","Mason","Pune","India","1","Foreign","1"
"Lillie","Kim","Idfu","Egypt","1","Animation","1"
"Ruben","Geary","Lublin","Poland","1","Family","1"
"Cassandra","Walters","Salinas","United States","1","Travel","1"
"Chris","Brothers","Gijn","Spain","1","New","1"
"Bob","Pfeiffer","Xintai","China","1","Sports","1"
